"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-07","6.71",,"0.00","0.0","0",,"70","56","  230","  230","14.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-08","6.93",,"0.00","0.0","0",,"69","52","  220","  220","17.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-09","5.82",,"0.00","0.0","0",,"68","56","  220","  190","15.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-10","5.37",,"0.00","0.0","0",,"69","55","  260","  240","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-11","4.92",,"0.00","0.0","0",,"69","58","  270","  250","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-12","4.92",,"0.00","0.0","0",,"70","57","  290","  270","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-13","4.92",,"0.00","0.0","0",,"71","57","  260","  270","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-14","5.82",,"0.00","0.0","0",,"69","58","  200","  230","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-15","5.82",,"0.00","0.0","0",,"71","55","  240","  240","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-16","5.59",,"0.00","0.0","0",,"71","52","  210","  220","15.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-17","4.92",,"0.00","0.0","0",,"72","54","  260","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-18","4.47",,"0.00","0.0","0",,"69","57","  230","  230","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-19","5.82",,"0.00","0.0","0",,"68","56","  280","  260","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-20","9.17",,"0.00","0.0","0",,"67","54","  270","  300","21.9","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-21","9.40",,"0.00","0.0","0",,"68","50","  260","  260","21.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-22","6.71",,"0.00","0.0","0",,"71","49","  260","  240","17.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-23","7.38",,"0.00","0.0","0",,"69","51","  270","  220","17.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-24","7.16",,"0.00","0.0","0",,"70","57","  260","  230","15.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-25","7.61",,"0.00","0.0","0",,"70","57","  240","  250","17.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-26","5.82",,"0.00","0.0","0",,"70","52","  230","  230","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-27","5.82",,"0.00","0.0","0",,"71","51","  230","  220","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-28","6.49",,"0.00","0.0","0",,"69","53","  230","  210","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-29","5.37",,"0.00","0.0","0",,"68","58","  240","  240","14.1","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-30","6.71",,"0.00","0.0","0",,"70","58","  240","  210","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-05-31","5.82",,"0.00","0.0","0",,"69","57","  230","  220","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-01","5.82",,"0.00","0.0","0",,"70","59","  240","  230","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-02","5.14",,"0.00","0.0","0",,"71","55","  270","  250","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-03","5.14",,"0.00","0.0","0",,"81","56","  230","  230","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-04","4.92",,"0.00","0.0","0",,"72","58","  240","  210","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-05","5.37",,"0.00","0.0","0",,"68","57","  240","  230","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-06","6.49",,"0.00","0.0","0",,"69","57","  230","  230","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-07","5.82",,"0.00","0.0","0",,"69","56","  260","  220","14.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-08","4.47",,"0.00","0.0","0",,"70","56","  250","  230","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-09","4.70",,"0.00","0.0","0",,"72","57","  230","  230","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-10","5.37",,"0.00","0.0","0",,"72","57","  220","  250","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-11","5.37",,"0.00","0.0","0",,"71","58","  170","  170","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-12","6.49",,"0.00","0.0","0",,"72","59","  210","  250","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-13","5.82",,"0.00","0.0","0",,"71","54","  240","  240","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-14","3.58",,"0.00","0.0","0",,"70","55","  220","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-15","5.82",,"0.00","0.0","0",,"71","56","  260","  240","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-16","5.37",,"0.00","0.0","0",,"74","51","  200","  210","19.9","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-17","4.92",,"0.00","0.0","0",,"78","54","  260","  230","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-18","4.70",,"0.00","0.0","0",,"81","55","  230","  230","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-19","4.47",,"0.00","0.0","0",,"85","57","  230","  250","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-20","4.70",,"0.00","0.0","0",,"94","60","  270","  250","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-21","6.93",,"0.00","0.0","0",,"83","61","  230","  230","23.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-22","5.59",,"0.00","0.0","0",,"77","58","  240","  240","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-23","4.92",,"0.00","0.0","0",,"74","58","  220","  230","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-24","3.80",,"0.00","0.0","0",,"74","60","  230","  230","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-25","4.70",,"0.00","0.0","0",,"78","57","  230","  230","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-26","4.70",,"0.00","0.0","0",,"78","62","  230","  240","13.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-27","5.59",,"0.00","0.0","0",,"79","63","  200","  210","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-28","5.37",,"0.00","0.0","0",,"79","65","  240","  250","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-29","5.37",,"0.00","0.0","0",,"77","63","  230","  230","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-06-30","5.37",,"0.00","0.0","0",,"76","60","  270","  260","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-01","5.37",,"0.00","0.0","0",,"76","59","  230","  260","15.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-02","5.82",,"0.00","0.0","0",,"76","62","  210","  210","17.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-03","5.82",,"0.00","0.0","0",,"74","63","  220","  240","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-04","7.16",,"0.00","0.0","0",,"75","63","  250","  260","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-05","5.82",,"0.00","0.0","0",,"75","63","  240","  240","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-06","5.59",,"0.00","0.0","0",,"74","61","  220","  150","15.0","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-07","4.70",,"0.00","0.0","0",,"77","60","  260","  260","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-08","5.14",,"0.00","0.0","0",,"77","60","  260",,"15.0",
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-09","6.04",,"0.00","0.0","0",,"78","59","  220","  230","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-10","4.92",,"0.00","0.0","0",,"78","60","  230","  230","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-11","6.26",,"0.00","0.0","0",,"79","57","  260","  240","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-12","5.59",,"0.00","0.0","0",,"77","59","  260","  260","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-13","5.59",,"0.00","0.0","0",,"79","58","  260","  250","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-14","5.82",,"0.00","0.0","0",,"76","62","  230","  240","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-15","5.59",,"0.00","0.0","0",,"77","63","  230","  230","16.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-16","6.26",,"0.00","0.0","0",,"76","63","  270","  230","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-17","6.04",,"0.00","0.0","0",,"75","63","  230","  210","15.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-18","5.59",,"0.00","0.0","0",,"78","63","  270","  250","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-19","5.37",,"0.00","0.0","0",,"80","58","  260","  260","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-20","5.59",,"0.00","0.0","0",,"84","58","  260","  250","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-21","4.92",,"0.00","0.0","0",,"85","58","  270","  270","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-22","4.25",,"0.00","0.0","0",,"88","62","  280","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-23","5.59",,"0.00","0.0","0",,"90","60","  230","  250","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-24","6.04",,"0.00","0.0","0",,"82","62","  260","  230","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-25","5.82",,"0.00","0.0","0",,"84","66","  270","  250","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-26","4.92",,"0.00","0.0","0",,"83","65","  220","  240","14.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-27","4.70",,"0.00","0.0","0",,"84","64","  230","  220","13.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-28","4.70",,"0.00","0.0","0",,"83","64","  260","  150","13.0","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-29","4.70",,"0.00","0.0","0",,"82","64","  280","  270","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-30","5.82",,"0.00","0.0","0",,"79","64","  230","  240","16.1","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-07-31","6.26",,"0.00","0.0","0",,"80","67","  200","  210","15.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-01","5.82",,"0.00","0.0","0",,"79","66","  260","  270","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-02","5.37",,"0.00","0.0","0",,"79","64","  280","  200","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-03","5.37",,"0.00","0.0","0",,"79","63","  260","  230","15.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-04","5.37",,"0.00","0.0","0",,"78","64","  270","  260","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-05","5.37",,"0.00","0.0","0",,"77","61","  260","  240","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-06","4.92",,"0.00","0.0","0",,"76","64","  260","  240","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-07","4.47",,"0.00","0.0","0",,"76","60","  240","  230","13.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-08","4.92",,"0.00","0.0","0",,"79","59","  220","  240","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-09","6.71",,"0.00","0.0","0",,"78","65","  270","  250","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-10","5.59",,"0.00","0.0","0",,"77","63","  260","  210","14.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-11","6.04",,"0.00","0.0","0",,"78","60","  270","  220","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-12","5.37",,"0.00","0.0","0",,"78","64","  260","  250","14.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-13","5.14",,"0.00","0.0","0",,"77","63","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-14","5.59",,"0.00","0.0","0",,"80","63","  260","  260","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-15","5.14",,"0.00","0.0","0",,"80","61","  270",,"13.0",
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-16","4.03",,"0.00","0.0","0",,"78","59","  270","  270","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-17","4.92",,"0.00","0.0","0",,"78","58","  280","  220","12.1","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-18","5.14",,"0.00","0.0","0",,"77","60","  270","  240","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-19","4.92",,"0.00","0.0","0",,"77","61","  210","  200","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-20","4.92",,"0.00","0.0","0",,"74","59","  270","  280","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-21","4.92",,"0.00","0.0","0",,"78","59","  270","  280","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-22","4.70",,"0.00","0.0","0",,"79","61","  270","  250","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-23","4.70",,"0.00","0.0","0",,"78","59","  270","  230","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-24","4.25",,"0.00","0.0","0",,"78","60","  260","  260","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-25","4.92",,"0.00","0.0","0",,"74","59","  230","  230","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-26","5.82",,"0.00","0.0","0",,"74","63","  230","  240","15.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-27","4.92",,"0.00","0.0","0",,"76","62","  220","  240","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-28","4.25",,"0.00","0.0","0",,"79","57","  260","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-29","4.70",,"0.00","0.0","0",,"82","58","  260","  260","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-30","4.92",,"0.00","0.0","0",,"84","60","  260","  270","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-08-31","5.14",,"0.00","0.0","0",,"80","61","  270","  230","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-01","4.47",,"0.00","0.0","0",,"78","57","  260","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-02","4.92",,"0.00","0.0","0",,"76","59","  250","  220","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-03","6.04",,"0.00","0.0","0",,"74","60","  270","  270","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-04","6.93",,"0.00","0.0","0",,"73","60","  260","  280","18.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-05","4.25",,"0.00","0.0","0",,"74","54","  270","  240","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-06","4.03",,"0.00","0.0","0",,"75","55","  240","  230","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-07","6.26",,"0.00","0.0","0",,"73","60","  230","  240","17.0","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-08","6.04",,"0.00","0.0","0",,"75","63","  210","  220","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-09","4.03",,"0.00","0.0","0",,"74","61","  260","  270","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-10","4.25",,"0.00","0.0","0",,"75","61","  270","  270","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-11","4.70",,"0.00","0.0","0",,"74","63","  260","  270","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-12","5.59",,"0.00","0.0","0",,"71","63","  270","  250","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-13","5.82",,"0.00","0.0","0",,"72","57","  230","  210","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-14","6.04",,"0.00","0.0","0",,"74","51","  270","  200","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-15","4.03",,"0.00","0.0","0",,"76","52","  220","  210","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-16","4.47",,"0.00","0.0","0",,"77","55","  220","  220","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-17","3.80",,"0.00","0.0","0",,"78","54","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-18","4.25",,"0.00","0.0","0",,"79","57","  290","  210","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-19","4.03",,"0.00","0.0","0",,"80","61","  210","  190","21.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-20","5.14",,"0.00","0.0","0",,"86","65","  240","  230","18.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-21","5.37",,"0.00","0.0","0",,"83","64","  230","  250","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-22","8.05",,"0.00","0.0","0",,"83","58","  260","  320","21.9","27.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-23","5.59",,"0.00","0.0","0",,"82","52","  280","  280","23.0","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-24","4.92",,"0.00","0.0","0",,"85","56","  210","  210","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-25","8.05",,"0.00","0.0","0",,"104","57","   80","   60","25.9","34.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-26","7.16",,"0.00","0.0","0",,"104","62","  260","   70","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-27","5.82",,"0.00","0.0","0",,"95","62","  230","  230","23.9","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-28","4.25",,"0.00","0.0","0",,"88","67","  300","  220","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-29","3.80",,"0.00","0.0","0",,"84","63","  260","  260","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-09-30","3.80",,"0.00","0.0","0",,"81","60","  270","  270","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-01","4.47",,"0.00","0.0","0",,"79","56","  230","  260","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-02","5.14",,"0.00","0.0","0",,"74","53","  260","  260","18.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-03","4.92",,"0.00","0.0","0",,"75","51","  260","  260","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-04","6.04",,"0.00","0.0","0",,"73","55","  260","  230","16.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-05","4.03",,"0.00","0.0","0",,"74","51","  230","  230","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-06","5.37",,"0.00","0.0","0",,"82","49","  230","  200","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-07","6.49",,"0.00","0.0","0",,"95","56","   70","   70","23.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-08","4.03",,"0.00","0.0","0",,"87","53","  230","  230","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-09","3.58",,"0.00","0.0","0",,"84","52","  260","  270","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-10","4.03",,"0.00","0.0","0",,"76","53","  260","  270","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-11","4.92",,"0.00","0.0","0",,"70","56","  260","  220","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-12","4.92",,"0.00","0.0","0",,"69","53","  240","  260","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-13","4.25",,"0.00","0.0","0",,"71","50","  270","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-14","5.82",,"0.00","0.0","0",,"71","57","  230","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-15","8.05",,"0.00","0.0","0",,"73","54","  260","  270","19.9","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-16","9.62",,"0.10","0.0","0",,"73","64","  210","  210","30.0","53.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-17","4.70",,"0.09","0.0","0",,"74","58","  230","  250","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-18","3.80",,"0.00","0.0","0",,"76","52","  270","  260","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-19","13.87",,"0.00","0.0","0",,"92","51","   60","   60","33.1","42.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-20","13.87",,"0.00","0.0","0",,"98","62","   80","   80","25.1","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-21","5.37",,"0.00","0.0","0",,"88","56","  240","  230","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-22","2.91",,"0.00","0.0","0",,"74","51","  230","  220","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-23","3.13",,"0.00","0.0","0",,"74","55","  220","  220","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-24","3.80",,"0.00","0.0","0",,"73","58","  270","  260","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-25","3.58",,"0.00","0.0","0",,"73","51","  260","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-26","2.46",,"0.00","0.0","0",,"74","52","  260","  260","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-27","4.70",,"0.00","0.0","0",,"79","57","  260","  230","19.9","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2016-10-28","6.49",,"0.12","0.0","0",,"74","57","   70","   80","17.0","21.9"
