"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-13","4.92",," 1251","0.00",,,,"67","46","  230","  230","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-15",,," 1538","0.00",,,,,,"  260","  250","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-16","2.68",," 1527","0.00",,,,"61","50","  230","  250","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-17","3.58",," 1540","0.00",,,,"65","50","  270","  280","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-18","4.47",," 1306","0.00",,,,"64","49","  250","  260","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-19","3.80",," 1255","0.00",,,,"66","48","  220","  240","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-20","3.80",," 1411","0.00",,,,"65","53","  200","  230","13.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-21","5.59",," 1633","0.00",,,,"63","55","  270","  260","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-22","5.14",," 1143","0.00",,,,"66","49","  230","  230","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-23",,," 1413","0.00",,,,"68","53","  280","  260","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-24",,," 1126","0.00",,,,"66","53","  260","  230","12.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-25","5.37",," 2017","0.00",,,,"65","54","  210","  210","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-26","4.92",," 1504","0.00",,,,"66","55","  250","  240","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-27","4.92",," 1357","0.00",,,,"65","54","  250","  230","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-28","5.37",," 1157","0.00",,,,"66","54","  230","  240","14.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-29","4.92",," 1520","0.00",,,,"67","51","  220","  240","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-30","4.47",," 1257","0.00",,,,"66","49","  260","  270","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-05-31","4.47",," 1254","0.00",,,,"67","47","  240","  220","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-01","4.47",," 1324","0.00",,,,"67","50","  220","  230","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-02","4.92",," 1436","0.00",,,,"68","52","  240","  220","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-03","4.25",," 1247","0.00",,,,"65","54","  260","  260","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-04","3.58",," 1232","0.00",,,,"67","53","  230","  280","12.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-05","6.26",," 1354","0.00",,,,"65","50","  210","  200","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-06","6.93",," 1634","0.00",,,,"69","49","  260","  280","25.1","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-07","6.26",," 1431","0.00",,,,"72","47","  260","  260","17.0","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-08","4.92",," 1311","0.00",,,,"70","47","  260","  230","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-09","4.25",," 1446","0.00",,,,"68","48","  230","  240","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-10","4.47",," 1243","0.00",,,,"68","49","  280","  230","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-11","6.26",," 1540","0.00",,,,"66","53","  250","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-12","4.03",," 1514","0.00",,,,"71","50","  250","  260","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-13","4.70",," 1242","0.00",,,,"76","53","  210","  210","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-14","4.25",," 1326","0.00",,,,"71","56","  250","  220","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-15","4.92",," 1154","0.00",,,,"70","59","  230","  230","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-16","4.25",," 1309","0.00",,,,"70","56","  260","  250","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-17","4.03",," 1243","0.00",,,,"68","56","  270","  260","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-18","5.14",," 1247","0.00",,,,"69","56","  230","  200","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-19","5.82",," 1149","0.00",,,,"72","57","  230","  220","15.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-20","4.25",," 1226","0.00",,,,"70","55","  270","  260","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-21","4.03",," 1445","0.00",,,,"75","51","  230","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-22","4.70",," 1137","0.00",,,,"78","51","  250","  230","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-23","5.59",," 1452","0.00",,,,"72","54","  210","  250","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-24","3.13",," 1342","0.00",,,,"70","57","  250","  250","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-25","4.70",," 1312","0.00",,,,"74","51","  270","  250","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-26","4.70",," 1214","0.00",,,,"72","51","  230","  240","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-27","4.03",," 1231","0.00",,,,"72","53","  280","  250","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-28","4.03",," 1432","0.00",,,,"76","54","  270","  270","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-29","3.80",," 1442","0.00",,,,"76","54","  220","  230","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-06-30","4.25",," 1326","0.00",,,,"77","59","  240","  240","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-01","3.80",," 1348","0.00",,,,"81","57","  230","  240","12.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-02","4.03",," 1246","0.00",,,,"82","56","  230","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-03","4.25",," 1124","0.00",,,,"83","55","  230","  220","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-04","4.92",," 1055","0.00",,,,"79","57","  220","  230","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-05","4.47",," 1153","0.00",,,,"76","59","  220","  240","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-06","5.37",," 1520","0.00",,,,"74","61","  280","  280","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-07","3.58",," 1531","0.00",,,,"73","59","  260","  260","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-08","5.59",," 1304","0.00",,,,"74","59","  230","  230","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-09","5.82",," 1532","0.00",,,,"72","59","  220","  230","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-10","5.59",," 1154","0.00",,,,"73","62","  210","  240","16.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-11","5.37",," 1529","0.00",,,,"73","58","  270","  260","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-12","5.14",," 1540","0.00",,,,"76","53","  260","  260","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-13","4.70",," 1504","0.00",,,,"80","54","  260","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-14","4.25",," 1255","0.00",,,,"77","58","  270","  260","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-15","4.92",," 1319","0.00",,,,"77","60","  220","  240","15.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-16","3.80",," 1358","0.00",,,,"74","61","  270","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-17","4.70",," 1446","0.00",,,,"75","57","  240","  240","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-18","4.70",," 1206","0.00",,,,"79","57","  230","  230","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-19","4.03",," 1352","0.00",,,,"79","60","  220","  230","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-20","4.47",," 1052","0.00",,,,"77","57","  250","  210","13.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-21","4.47",," 1128","0.00",,,,"77","59","  260","  240","13.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-22","4.25",," 1133","0.00",,,,"76","63","  260","  260","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-23","3.58",," 1145","0.00",,,,"80","63","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-24","5.59",," 1415","0.00",,,,"78","63","  240","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-25","4.25",," 1224","0.00",,,,"76","62","  270","  260","13.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-26","4.70",," 1409","0.00",,,,"80","57","  260","  250","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-27","4.25",," 1119","0.00",,,,"83","58","  250","  250","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-28","3.80",," 1236","0.00",,,,"78","60","  270","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-29","4.70",," 1121","0.00",,,,"77","61","  220","  220","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-30","4.47",," 1527","0.00",,,,"77","60","  260","  270","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-07-31","4.03",," 1427","0.00",,,,"77","62","  270","  280","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-01","3.58",," 1447","0.00",,,,"76","63","  270","  270","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-02","3.58",," 1414","0.00",,,,"75","62","  260","  230","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-03","3.58",," 1256","0.00",,,,"78","60","  240","  270","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-04","5.14",," 1451","0.00",,,,"77","63","  210","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-05","5.14",," 1417","0.00",,,,"77","62","  260","  260","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-06","5.59",," 1605","0.00",,,,"76","61","  260","  270","15.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-07","4.70",," 1529","0.00",,,,"76","55","  260","  260","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-08","4.70",," 1201","0.00",,,,"77","57","  260","  230","14.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-09","3.80",," 1451","0.00",,,,"78","56","  270","  260","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-10","4.25",," 1534","0.00",,,,"76","59","  270","  270","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-11","4.03",," 1045","0.00",,,,"74","61","  260","  240","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-12","4.47",," 1206","0.00",,,,"79","56","  280","  250","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-13","3.58",," 1008","0.00",,,,"83","58","  240","  240","12.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-14","4.47",," 1533","0.00",,,,"84","58","  270","  260","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-15","3.58",," 1241","0.00",,,,"77","60","  260","  260","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-16","2.91",," 1313","0.00",,,,"83","60","  270","  240","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-17","3.80",," 1336","0.00",,,,"85","62","  260","  240","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-18","4.03",," 1237","0.00",,,,"85","61","  270","  240","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-19","4.25",," 1250","0.00",,,,"80","57","  270","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-20","4.47",," 1309","0.00",,,,"82","54","  230","  250","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-21","4.03",," 1400","0.00",,,,"79","57","  260","  270","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-22","4.92",," 1143","0.00",,,,"77","57","  240","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-23","4.70",," 1459","0.00",,,,"77","61","  270","  260","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-24","3.80",," 1447","0.00",,,,"73","62","  270","  270","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-25","4.92",," 1345","0.00",,,,"77","58","  260","  270","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-26","4.47",," 1340","0.00",,,,"80","63","  250","  240","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-27","4.47",," 1409","0.00",,,,"78","62","  270","  250","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-28","4.25",," 1345","0.00",,,,"78","61","  280","  270","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-29","4.47",," 1404","0.00",,,,"81","61","  240","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-30","4.47",," 1324","0.00",,,,"84","65","  260","  270","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-08-31","3.80",," 1352","0.00",,,,"85","64","  230","  230","8.9","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-01","3.36",," 1329","0.00",,,,"85","66","  220","  220","8.9","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-02","3.58",," 1326","0.00",,,,"94","66","  260","  270","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-03","3.80",," 1252","0.00",,,,"90","66","  280","  250","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-04","3.80",," 1423","0.00",,,,"87","61","  270","  240","12.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-05","4.25",," 1429","0.00",,,,"77","58","  270","  260","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-06","5.59",," 1056","0.00",,,,"74","59","  210","  210","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-07","4.70",," 1534","0.00",,,,"75","58","  230","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-08","4.03",," 1635","0.00",,,,"76","56","  260","  270","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-09","4.47",," 1401","0.00",,,,"76","56","  260","  270","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-10","3.80",," 1542","0.00",,,,"79","53","  260","  280","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-11","3.80",," 1417","0.00",,,,"78","54","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-12","2.91",," 1439","0.00",,,,"78","53","  220","  220","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-13","4.03",," 1346","0.00",,,,"80","54","  230","  210","10.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-14","4.03",," 1246","0.00",,,,"78","53","  220","  240","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-15","3.80",," 1234","0.00",,,,"79","53","  270","  250","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-16","4.03",," 1132","0.00",,,,"74","54","  260","  270","13.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-17","3.36",," 1459","0.00",,,,"75","53","  260","  260","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-18","4.92",," 1426","0.00",,,,"75","52","  260","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-19","5.14",," 2157","0.00",,,,"73","60","  280","  270","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-20","5.59",," 1316","0.00",,,,"70","52","  200","  200","14.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-21","9.17",," 1338","0.14",,,,"77","54","  170","  180","21.0","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-22","6.71",," 1448","0.06",,,,"72","54","  200","  200","19.9","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-23","4.70",," 1412","0.00",,,,"72","52","  260","  210","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-24","4.03",," 1114","0.00",,,,"75","52","  240","  250","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-25","4.25",," 1336","0.00",,,,"76","54","  220","  230","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-26","3.80",," 1345","0.00",,,,"79","53","  210","  220","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-27","3.80",," 1341","0.00",,,,"75","55","  230","  220","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-28","4.92",," 1709","0.00",,,,"69","62","  260","  280","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-29","4.70",," 1303","0.00",,,,"73","56","  220","  230","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-09-30","3.80",," 1146","0.00",,,,"77","51","  220","  220","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-01","3.36",," 1216","0.00",,,,"79","49","  260","  260","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-02","3.58",," 1520","0.00",,,,"81","53","  280","  270","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-03","3.36",," 1528","0.00",,,,"82","53","  240","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-04","4.92",," 1311","0.00",,,,"74","52","  240","  240","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-05",,," 1520","0.00",,,,"69","52","  280","  280","36.0","42.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-06","5.37",," 1152","0.00",,,,"75","45","  290","  280","17.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-07","13.87",," 0806","0.00",,,,"88","51","   40","   50","38.9","49.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-08","7.61",," 1207","0.00",,,,"86","51","  210","  210","19.9","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-09","4.03",," 1127","0.00",,,,"73","46","  270","  280","18.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-10","4.70",," 1349","0.00",,,,"70","48","  260","  270","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-11","4.47",," 1313","0.00",,,,"72","50","  240","  240","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-12","6.04",," 1132","0.11",,,,"69","54","  200","  200","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-13","4.92",," 2312","0.00",,,,"70","58","   60","   60","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-14","4.92",," 1120","0.00",,,,"70","52","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-15","2.91",," 1350","0.00",,,,"61","57","  280","  270","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-16","3.58",," 1401","0.00",,,,"71","53","  260","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-17","3.58",," 1447","0.00",,,,"70","53","  160","  160","10.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-18","2.91",," 1023","0.00",,,,"78","50","  280","  280","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-19","3.58",," 1223","0.00",,,,"82","54","  260","  270","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-20","3.13",," 2322","0.00",,,,"74","51","   40","   50","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-21","25.95",," 0927","0.00",,,,"81","54","   60","   40","45.0","59.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-22","25.28",," 0851","0.00",,,,"86","72","   60","   70","40.9","53.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-23","17.22",," 0229","0.00",,,,"97","59","   70","   80","36.0","45.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-24","5.82",," 1034","0.00",,,,"99","59","   80","   80","16.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-25","2.46",," 1249","0.00",,,,"81","54","  230","  270","8.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-26","3.58",," 1916","0.00",,,,"65","48","  210","  210","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-27","3.13",," 1417","0.00",,,,"72","56","  230","  230","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-28","2.46",," 1332","0.00",,,,"77","51","  250","  240","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-29","4.92",," 1407","0.00",,,,"76","54","  260","  260","17.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-30","3.80",," 1220","0.00",,,,"69","52","  240","  240","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-10-31","4.03",," 1350","0.00",,,,"71","49","  260","  260","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2007-11-01","2.46",," 1501","0.00",,,,"65","51","  250","  260","8.9","14.1"
